age_CE,ref,lon,lat,varve_thick,lake_name
1869,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.339,Linnévatnet
1868,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.519,Linnévatnet
1867,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.476,Linnévatnet
1866,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,6.667,Linnévatnet
1865,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,16.159,Linnévatnet
1864,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.286,Linnévatnet
1863,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.587,Linnévatnet
1862,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.677,Linnévatnet
1861,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.281,Linnévatnet
1860,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.243,Linnévatnet
1859,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.921,Linnévatnet
1858,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.688,Linnévatnet
1857,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.037,Linnévatnet
1856,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.762,Linnévatnet
1855,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.275,Linnévatnet
1854,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.878,Linnévatnet
1853,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.635,Linnévatnet
1852,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.423,Linnévatnet
1851,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.307,Linnévatnet
1850,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.169,Linnévatnet
1849,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.286,Linnévatnet
1848,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.222,Linnévatnet
1847,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.265,Linnévatnet
1846,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.667,Linnévatnet
1845,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.36,Linnévatnet
1844,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.18,Linnévatnet
1843,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.349,Linnévatnet
1842,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.254,Linnévatnet
1841,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.847,Linnévatnet
1840,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.561,Linnévatnet
1839,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.381,Linnévatnet
1838,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,2.043,Linnévatnet
1837,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.413,Linnévatnet
1836,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.571,Linnévatnet
1835,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.889,Linnévatnet
1834,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.069,Linnévatnet
1833,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.497,Linnévatnet
1832,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.413,Linnévatnet
1831,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.624,Linnévatnet
1830,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.328,Linnévatnet
1829,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.037,Linnévatnet
1828,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.476,Linnévatnet
1827,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.016,Linnévatnet
1826,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.265,Linnévatnet
1825,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.82,Linnévatnet
1824,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.635,Linnévatnet
1823,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.381,Linnévatnet
1822,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.635,Linnévatnet
1821,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.434,Linnévatnet
1820,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.466,Linnévatnet
1819,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.349,Linnévatnet
1818,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,4,Linnévatnet
1817,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.275,Linnévatnet
1816,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.275,Linnévatnet
1815,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.603,Linnévatnet
1814,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.709,Linnévatnet
1813,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.487,Linnévatnet
1812,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,5.08,Linnévatnet
1811,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.646,Linnévatnet
1810,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.81,Linnévatnet
1809,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.296,Linnévatnet
1808,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.212,Linnévatnet
1807,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.275,Linnévatnet
1806,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,1.27,Linnévatnet
1805,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.762,Linnévatnet
1804,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.55,Linnévatnet
1803,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.18,Linnévatnet
1802,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.571,Linnévatnet
1801,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.201,Linnévatnet
1800,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.413,Linnévatnet
1799,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.191,Linnévatnet
1798,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.212,Linnévatnet
1797,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.413,Linnévatnet
1796,"Lapointe, F., Retelle, M., Bradley, R.S., Farnsworth, W.R., Støren, E., Cook, T., Rosario, J., 2023. Multi-proxy evidence of unprecedented hydroclimatic change in a high Arctic proglacial lake: Linnévatnet, Svalbard. Arctic, Antarctic, and Alpine Research 55, 2223403. https://doi.org/10.1080/15230430.2023.2223403",13.8072222,78.0447222,0.667,Linnévatnet
